1,3716,3716,413,248
1056,118,118,21,7
1057,60491,60491,5768,897
1058,3631,3631,829,78
1059,18621,18621,2942,3
1060,5272,5272,1585,3
1061,25650,25650,2879,0
1062,1273,1273,733,256
1063,7167,7167,1894,349
1064,497,497,428,304
1065,9555,9555,1638,60
1066,10176,10176,3101,10
1067,130,130,26,0
1068,4614,4614,1100,263
1069,44,44,9,4
1070,2801,2801,358,40
1071,10194,10194,1070,45
1072,4809,4809,844,101
1073,9037,9037,3289,204
1074,3775,3775,725,0
1075,1396,1396,305,2
1076,3467,3467,383,164
1077,3200,3200,185,22
1078,22185,22185,4235,274
1079,2453,2453,302,41
1080,936,936,184,0
1081,3595,3595,535,1
1082,34091,34091,14205,59
1083,5992,5992,1881,50
1084,13345,13345,7307,19
1085,1451,1451,312,7
1086,982,982,108,104
1087,4656,4656,910,45
1088,1904,1904,572,81
1089,203,203,93,0
1090,12046,12046,2401,79
1091,19503,19503,3115,102
1092,13315,13315,2296,24
1093,5276,5276,572,17
1094,613,613,176,5
1095,3152,3152,321,55
1096,5391,5391,962,1
1097,3178,3178,209,0
1098,4710,4710,325,24
1099,1096,1096,132,59
1100,568,568,187,9
1101,7230,7230,260,161
1102,5,5,4,1
1103,2296,2296,458,217
1104,4135,4135,839,340
1105,14303,14303,6819,1430
1106,2351,2351,811,0
1107,1183,1183,209,19
1108,2182,2182,1048,41
1109,3733,3733,623,171
1110,1205,1205,354,76
1111,2795,2795,2646,2
1112,6038,6038,3052,322
1113,72211,72211,6476,349
1114,1566,1566,3034,4
1115,54,54,1666,2
1116,2782,2782,1029,118
1117,5711,5711,361,128
1118,1877,1877,174,3
1119,31219,31219,6631,2639
1120,5855,5855,578,2236
1121,1591,1591,344,24
1122,3482,3482,474,175
1123,367,367,160,21
1124,788,788,207,50
1125,34725,34725,3667,15
1126,5365,5365,1148,17
1127,5303,5303,844,122
1128,9375,9375,2218,254
1129,1754,1754,1279,53
1130,1974,1974,483,25
1131,13478,13478,3594,265
1132,495,495,59,1
1133,2998,2998,372,229
1134,605,605,303,0
1135,13,13,19,0
1136,341,341,154,60
1137,4057,4057,365,332
1138,197,197,303,1
1139,319,319,90,1
1140,1857,1857,363,338
1141,883,883,106,0
1142,1599,1599,147,16
1143,3054,3054,689,251
1144,9844,9844,2537,505
1145,967,967,1782,42
1146,536,536,46,22
1147,3831,3831,1515,226
1148,1670,1670,350,0
1149,2889,2889,930,23
1150,5335,5335,1368,31
1151,4493,4493,780,218
1152,9122,9122,2526,668
1153,393,393,62,2
1154,373,373,86,0
1155,66,66,23,0
1156,134,134,45,1
1157,1677,1677,173,110
1158,368,368,62,59
1159,400,400,34,12
1160,574,574,159,14
1161,104981,104981,16680,9
1162,31905,31905,20853,612
1163,19304,19304,2471,11
1164,21182,21182,5703,1327
1165,116,116,32,4
1166,2568,2568,369,47
1167,848,848,10625,7
1168,3274,3274,190,40
1169,11783,11783,1679,185
1170,337,337,141,34
1171,8564,8564,980,11
1172,23133,23133,5095,301
1173,9379,9379,1940,68
1174,2811,2811,262,4
1175,6602,6602,704,148
1176,351,351,120,0
1177,21661,21661,1592,572
1178,30009,30009,4563,13
1179,2476,2476,592,60
1180,1263,1263,404,168
1181,11132,11132,4253,173
1182,7033,7033,3217,1484
1183,35168,35168,4122,44
1184,7465,7465,1316,307
1185,234,234,91,4
1186,8158,8158,1671,62
1187,5346,5346,535,33
1188,786,786,189,6
1189,2,2,440,0
1190,25781,25781,21519,260
1191,620,620,214,8
1192,709,709,114,1
1193,209,209,17,7
1194,371,371,22,19
1195,10621,10621,1227,84
1196,1811,1811,1007,30
1197,1004,1004,239,15
1198,4734,4734,784,35
1199,19217,19217,4506,988
1200,162,162,48,7
1201,1,1,2,0
1202,75,75,37,0
1203,626,626,255,6
1204,182,182,67,9
1205,365,365,52,19
1206,18083,18083,2152,3314
1207,158,158,122,11
1208,488,488,143,227
1209,5889,5889,1643,3
1210,43631,43631,3484,76
1211,4074,4074,4289,1027
1212,1168,1168,39836,153
1213,6951,6951,529,5
1214,36,36,44,8
1215,46,46,113,7
1216,72,72,42,27
1217,108,108,37,8
1218,8508,8508,1078,51
1219,494,494,104,11
1220,677,677,145,36
1221,390,390,99,11
1222,2502,2502,1092,41
1223,3101,3101,4848,5
1224,609,609,75,18
1225,2217,2217,1101,428
1226,1466,1466,715,141
1227,4533,4533,227,24
1228,8312,8312,1233,335
1229,5498,5498,1137,113
1230,1674,1674,705,11
1231,1216,1216,410,0
1232,5282,5282,1738,575
1233,2579,2579,1432,0
1234,998,998,87,16
1235,16432,16432,3442,243
1236,931,931,219,70
1237,85,85,53,39
1238,4589,4589,2202,140
1239,14525,14525,3504,10
1240,2906,2906,366,2
1241,1102,1102,436,9
1242,10243,10243,1882,4
1243,10694,10694,2894,26
1244,1961,1961,318,1
1245,1870,1870,833,42
1246,7547,7547,1811,1
1247,37496,37496,11699,80
1248,11991,11991,2885,3
1249,88,88,1724,0
1250,10144,10144,1638,4
1251,0,0,1,0
1252,2856,2856,755,5
1253,44943,44943,14118,54
1254,1372,1372,993,4
1255,459,459,52,3
1256,135,135,67,1
1257,904,904,173,63
1258,183,183,51024,618
1259,1630,1630,306,2
1260,687,687,160,15
1261,3451,3451,4103,90
1262,9913,9913,2324,169
1263,335,335,89,45
1264,1,1,125,0
1265,19132,19132,6741,2
1266,26259,26259,6859,2456
1267,1,1,3,0
1268,5241,5241,1063,4
1269,18780,18780,3322,27
1270,4256,4256,1232,40
1271,3191,3191,1237,73
1272,1548,1548,450,49
1273,10276,10276,4411,184
1274,1373,1373,476,99
1275,1600,1600,716,93
1276,516,516,69,39
1277,81,81,41,2
1278,226,226,70,22
1279,263,263,77,23
1280,244,244,85,0
1281,10663,10663,1466,235
1282,17693,17693,3123,127
1283,5742,5742,758,9
1284,797,797,95,0
1285,960,960,321,9
1286,282,282,100,1
1287,3205,3205,819,105
1288,1579,1579,276,27
1289,885,885,949,1
1290,3936,3936,448,48
1291,91005,91005,21987,5
1292,141,141,42,8
1293,13627,13627,1642,586
1294,728,728,94,20
1295,2607,2607,786,5
1296,14786,14786,3020,10
1297,18824,18824,6264,10
1298,7091,7091,3730,459
1299,4040,4040,1492,3
1300,16425,16425,3441,240
1301,3628,3628,2121,14
1302,358,358,146,22
1303,205,205,134,4
1304,1175,1175,328,28
1305,442,442,72,5
1306,601,601,204,10
1307,4289,4289,1333,12
1308,9543,9543,1410,30
1309,4426,4426,868,160
1310,1082,1082,431,79
1311,17627,17627,1222,22
1312,11,11,56,0
1313,743,743,221,24
1314,1106,1106,270,70
1315,760,760,109,6
1316,417,417,103,5
1317,10170,10170,2147,2
1318,1772,1772,286,8
1319,3787,3787,415,0
1320,4892,4892,654,107
1321,176,176,25,2
1322,48,48,10,0
1323,1406,1406,295,20
1324,7434,7434,2150,456
1325,234,234,41,3
1326,3,3,1,0
1327,450,450,71,4
1328,501,501,145,12
1329,3373,3373,504,24
1330,11127,11127,9403,319
1331,1825,1825,250,25
1332,6213,6213,758,3
1333,6750,6750,466,4
1334,2691,2691,257,8
1335,2,2,8,0
1336,780,780,305,15
1337,2069,2069,635,111
1338,2694,2694,1108,202
1339,1219,1219,214,0
1340,6917,6917,427,2
1341,3,3,2,0
1342,731,731,84,3
1343,245,245,94,7
1344,2505,2505,292,1
1345,637,637,95,2
1346,1212,1212,411,112
1347,1875,1875,401,29
1348,2553,2553,686,24
1349,5172,5172,1238,126
1350,761,761,283,2
1351,1999,1999,773,44
1352,7175,7175,1456,1
1353,606,606,236,12
1354,1251,1251,1016,13
1355,0,0,1,0
1356,2,2,5,0
1357,990,990,315,3
1358,3785,3785,1287,272
1359,16731,16731,4494,164
1360,717,717,1563,27
1361,14125,14125,3982,1315
1362,24462,24462,9875,3529
1363,2,2,2,0
1364,2467,2467,304,16
1365,862,862,570,10
1366,1,1,645,0
1367,3060,3060,455,59
1368,8347,8347,1787,115
1369,2089,2089,287,178
1370,3389,3389,909,20
1371,1817,1817,1211,1016
1372,3759,3759,9667,3031
1373,15642,15642,892,293
1374,790,790,486,55
1375,925,925,175,82
1376,8158,8158,1062,299
1377,6610,6610,846,3592
1378,3703,3703,402,207
1379,20056,20056,4286,363
1380,1160,1160,274,7
1381,4896,4896,339,87
1382,383,383,85,1
1383,7708,7708,884,23
1384,3144,3144,337,22
1385,8666,8666,735,44
1386,84,84,104,0
1387,1149,1149,1158,0
1388,24408,24408,5359,2
1389,3284,3284,667,47
1390,1942,1942,382,69
1391,206,206,42,6
1392,4442,4442,1119,127
1393,9535,9535,2121,177
1394,1826,1826,404,55
1395,5421,5421,1178,38
1396,90,90,26,0
1397,7112,7112,2412,186
1398,1,1,232,0
1399,34473,34473,6833,2609
1400,56946,56946,18340,166
1401,258,258,448,8
1402,6608,6608,440,53
1403,5232,5232,304,44
1404,5723,5723,596,59
1405,988,988,113,22
1406,6321,6321,822,250
1407,2940,2940,240,46
1408,955,955,180,25
1409,23646,23646,5556,12
1410,1574,1574,68123,1489
1411,34401,34401,9425,113
1412,3786,3786,278,10
1413,253,253,570,13
1414,132,132,37,31
1415,11541,11541,290,1
1416,1908,1908,132,5
1417,14965,14965,1001,27
1418,1566,1566,410,172
1419,651,651,289,13
1420,4452,4452,721,47
1421,1932,1932,728,14
1422,1066,1066,165,7
1423,372,372,79,3
1424,3395,3395,737,37
1425,4988,4988,771,206
1426,11148,11148,783,46
1427,4558,4558,813,111
1428,3573,3573,429,51
1429,10390,10390,5322,0
1430,17808,17808,1216,164
1431,3654,3654,426,5
1432,162196,162196,24548,490
1433,519,519,82,23
1434,2477,2477,398,62
1435,740,740,123,1
1436,4078,4078,558,151
1437,327,327,704,134
1438,109,109,95,905
1439,2124,2124,307,19
1440,8601,8601,1398,3
1441,374,374,94,6
1442,2626,2626,571,37
1443,9941,9941,1977,71
1444,1345,1345,443,73
1445,941,941,1003,12
1446,1780,1780,548,23
1447,5126,5126,1770,324
1448,4861,4861,574,46
1449,1148,1148,358,195
1450,1027,1027,356,17
1451,2403,2403,1202,1030
1452,7912,7912,602,447
1453,11261,11261,4977,1662
1454,1513,1513,375,53
1455,7733,7733,1008,31
1456,11682,11682,1031,26
1457,5510,5510,524,128
1458,2906,2906,1849,5
1459,13455,13455,2448,783
1460,11271,11271,2332,55
1461,476,476,197,2
1462,1024,1024,139,2
1463,5060,5060,379,85
1464,65540,65540,20209,140
1465,377,377,168,9
1466,3278,3278,1109,7
1467,17003,17003,8092,3
1468,13161,13161,3498,33
1469,20257,20257,3541,607
1470,28125,28125,2698,441
1471,27500,27500,5769,31
1472,260,260,84,8
1473,8046,8046,950,21
1474,1844,1844,363,13
1475,1304,1304,480,47
1476,9610,9610,1609,35
1477,4570,4570,753,69
1478,3196,3196,676,29
1479,5,5,8,0
1480,18047,18047,1756,5
1481,136,136,75,17
1482,6778,6778,1140,46
1483,1325,1325,146,11
1484,1359,1359,106,4
1485,11888,11888,3107,11
1486,3227,3227,1096,36
1487,18306,18306,5661,11
1488,13571,13571,3151,54
1489,6,6,12,1
1490,1857,1857,141,28
1491,1998,1998,120,6
1492,21,21,12,2
1493,3465,3465,215,19
1494,1248,1248,249,30
1495,474,474,52,0
1496,1560,1560,165,18
1497,9652,9652,3292,412
1498,27,27,17,2
1499,11186,11186,1673,916
1500,845,845,383,39
1501,2375,2375,726,115
1502,741,741,178,25
1503,1111,1111,118,3
1504,20433,20433,4782,150
1505,3141,3141,809,152
1506,8975,8975,1835,153
1507,4630,4630,584,10
1508,4563,4563,2319,306
1509,6847,6847,751,25
1510,2902,2902,714,4
1511,3655,3655,1102,70
1512,11346,11346,977,104
1513,1403,1403,678,335
1514,3667,3667,2227,333
1515,226,226,119,1
1516,4994,4994,1903,597
1517,701,701,426,42
1518,6702,6702,4492,410
1519,218,218,12,7
1520,58727,58727,18353,29
1521,1812,1812,729,49
1522,396,396,68,115
1523,50,50,764,2
1524,27025,27025,6066,246
1525,7993,7993,2675,155
1526,11204,11204,5271,307
1527,992,992,603,175
1528,22286,22286,3281,1008
1529,2947,2947,10523,2530
1530,793,793,319,138
1531,550,550,293,12
1532,603,603,213,13
1533,1368,1368,225,10
1534,414,414,73,3
1535,525,525,94,8
1536,344,344,67,5
1537,35,35,122,4
1538,758,758,50,1
1539,846,846,110,17
1540,4965,4965,1325,173
1541,12040,12040,5805,801
1542,0,0,6,17
1543,2295,2295,1197,52
1544,3191,3191,2465,599
1545,36725,36725,3863,761
1546,2787,2787,4027,869
1547,17428,17428,1438,67
1548,0,0,1,0
1549,959,959,136,44
1550,65180,65180,23212,2885
1551,5445,5445,1847,4
1552,29663,29663,5667,6560
1553,819,819,102,4
1554,910,910,248,52
1555,2725,2725,305,13
1556,148,148,17,0
1557,5859,5859,568,0
1558,53507,53507,7558,62
1559,2939,2939,150,17
1560,868,868,97,89
1561,20068,20068,2935,210
1562,160,160,611,2
1563,3503,3503,270,17
1564,1609,1609,244,28
1565,10543,10543,4266,108
1566,8922,8922,2303,300
1567,1083,1083,111,0
1568,1974,1974,315,41
1569,1331,1331,631,9
1570,5724,5724,1478,117
1571,29838,29838,6938,177
1572,40803,40803,13220,883
1573,19880,19880,2995,574
1574,73,73,28,21
1575,6105,6105,311,143
1576,30605,30605,6357,653
1577,613,613,258,14
1578,19313,19313,5038,0
1579,0,0,615,0
1580,168,168,137,4
1581,2964,2964,1297,208
1582,1306,1306,1165,46
1583,10116,10116,1093,170
1584,10245,10245,1910,1265
1585,2622,2622,574,134
1586,405,405,1980,0
1587,12629,12629,6802,522
1588,4932,4932,2735,18
1589,2262,2262,697,22
1590,4407,4407,1649,70
1591,5381,5381,1459,52
1592,26,26,21,0
1593,1356,1356,259,51
1594,6394,6394,1030,17
1595,304,304,165,0
1596,13,13,4062,0
1597,32152,32152,18766,43
1598,1675,1675,268,22
1599,1486,1486,238,1
1600,927,927,260,23
1601,2928,2928,295,0
1602,1022,1022,309,36
1603,379,379,106,7
1604,40,40,15,0
1605,2305,2305,643,10
1606,827,827,143,8
1607,15902,15902,6282,42
1608,7415,7415,541,10
1609,5775,5775,722,12
1610,6118,6118,858,4
1611,1538,1538,395,34
1612,830,830,343,21
1613,1649,1649,414,61
1614,2350,2350,586,0
1615,786,786,517,84
1616,1,1,14,0
1617,6681,6681,1639,109
1618,84,84,45,5
1619,7054,7054,900,96
1620,157,157,138,7
1621,13315,13315,1207,79
1622,12420,12420,3123,8
1623,8208,8208,1297,1
1624,3835,3835,847,89
1625,41731,41731,5126,132
1626,7388,7388,1557,203
1627,5775,5775,2118,504
1628,2421,2421,335,0
1629,659,659,283,10
1630,1380,1380,197,6
1631,5420,5420,1056,117
1632,6016,6016,5169,87
1633,627,627,309,5
1634,625,625,324,16
1635,7868,7868,491,100
1636,966,966,214,51
1637,2275,2275,412,40
1638,8527,8527,1311,9
1639,1375,1375,474,18
1640,7585,7585,1341,37
1641,4120,4120,1624,7
1642,5872,5872,499,65
1643,6479,6479,441,39
1644,6122,6122,2472,15
1645,3048,3048,277,62
1646,945,945,296,64
1647,10198,10198,4221,215
1648,5087,5087,3246,58
1649,43346,43346,4917,505
1650,3768,3768,528,25
1651,5,5,38,8
1652,4089,4089,550,0
1653,6851,6851,414,71
1654,2205,2205,282,29
1655,15603,15603,3503,48
1656,1719,1719,1156,53
1657,8783,8783,1307,5
1658,314,314,190,91
1659,819,819,174,4
1660,5630,5630,1855,28
1661,5971,5971,1869,18
1662,18827,18827,7488,235
1663,616,616,363,0
1664,23242,23242,8873,663
1665,348,348,116,1
1666,970,970,349,65
1667,425,425,92,4
1668,2699,2699,559,94
1669,11101,11101,2233,100
1670,10874,10874,1860,235
1671,1927,1927,1449,0
1672,7541,7541,2635,427
1673,6407,6407,2247,64
1674,26,26,31,0
1675,443,443,36,62
1676,1324,1324,315,54
1677,3852,3852,732,13
1678,9264,9264,1969,37
1679,8,8,14,1
1680,696,696,185,57
1681,837,837,78,31
1682,2354,2354,121,32
1683,12746,12746,2055,824
1684,847,847,171,0
1685,308,308,101,1
1686,43785,43785,34748,1747
1687,728,728,243,7
1688,1999,1999,672,54
1689,1540,1540,228,36
1690,79,79,16,0
1691,498,498,210,17
1692,6816,6816,2069,30
1693,11112,11112,2887,710
1694,3268,3268,3093,1
1695,612,612,236,41
1696,659,659,117,7
1697,22220,22220,5621,34
1698,27631,27631,4469,513
1699,20708,20708,5294,107
1700,51179,51179,14736,543
1701,7926,7926,2101,72
1702,3572,3572,386,351
1703,1194,1194,223,31
1704,1054,1054,136,18
1705,627,627,241,17
1706,10,20,30,0
1707,28512,28512,5674,48
1708,5221,5221,702,156
1709,347,347,121,1
1710,10966,10966,2195,182
1711,409,409,138,2
1712,6112,6112,1407,49
1713,2658,2658,531,85
1714,2720,2720,595,112
1715,3429,3429,423,54
1716,4895,4895,654,28
1717,2894,2894,1028,387
1718,6095,6095,1342,106
1719,14086,14086,1864,14
1720,2675,2675,331,46
1721,4668,4668,771,191
1722,7448,7448,1135,109
1723,11320,11320,1310,32
1724,76377,76377,26252,28
1725,2102,2102,870,5
1726,701,701,86,6
1727,1044,1044,241,8
1728,2376,2376,493,1
1729,5280,5280,2058,47
1730,3111,3111,878,152
1731,3074,3074,349,40
1732,5674,5674,705,120
1733,11539,11539,3242,50
1734,13209,13209,4718,0
1735,1172,1172,298,2
1736,5145,5145,4013,24
1737,10433,10433,4096,44
1738,10421,10421,4213,482
1739,51,51,23,1
1740,2347,2347,945,45
1741,2782,2782,1101,58
1742,427,427,60,23
1743,1970,1970,148,5
1744,1715,1715,253,50
1745,395,395,51,4
1746,4715,4715,563,82
1747,2010,2010,188,124
1748,251,251,72,6
1749,2678,2678,695,125
1750,2413,2413,559,0
1751,1974,1974,383,17
1752,2456,2456,223,28
1753,1325,1325,302,16
1754,648,648,126,19
1755,5541,5541,1472,202
1756,20867,20867,2043,45
1757,6277,6277,2592,29
1758,34113,34113,3982,656
1759,33007,33007,2765,770
1760,26345,26345,3839,3734
1761,223,223,718,54
1762,4723,4723,845,139
1763,61,61,242,1
1764,8805,8805,2578,395
1765,2750,2750,492,32
1766,1687,1687,214,2
1767,586,586,166,2
1768,2499,2499,219,0
1769,726,726,116,12
1770,559,559,77,1
1771,11317,11317,2705,264
1772,4,4,1439,0
1773,1187,1187,285,178
1774,1850,1850,119,102
1775,4370,4370,434,401
1776,16199,16199,2848,203
1777,4338,4338,784,68
1778,19410,19410,5824,1
1779,1836,1836,556,283
1780,2,2,2,1
1781,17834,17834,1988,657
1782,15301,15301,1527,134
1783,18017,18017,3221,293
1784,14932,14932,3044,242
1785,1033,1033,326,3
1786,14277,14277,3470,268
1787,15341,15341,2825,304
1788,335,335,101,3
1789,682,682,190,6
1790,137,137,71,82
1791,7835,7835,1246,15
1792,830,830,170,28
1793,4585,4585,1077,4
1794,36532,36532,24524,1126
1795,6205,6205,361,14
1796,628,628,159,28
1797,10759,10759,1451,1
1798,78,78,21,12
1799,319,319,297,143
1800,1452,1452,646,68
1801,12005,12005,1538,164
1802,13278,13278,1552,9
1803,10677,10677,831,0
1804,2942,2942,1007,426
1805,1111,1111,219,38
1806,5082,5082,497,163
1807,1934,1934,692,23
1808,3287,3287,1223,44
1809,3557,3557,576,199
1810,3192,3192,1293,38
1811,365,365,205,24
1812,148,148,179,0
1813,2965,2965,1031,3
1814,3390,3390,194,13
1815,6695,6695,4545,64
1816,858,858,322,18
1817,5401,5401,658,41
1818,11,11,1,0
1819,2141,2141,1619,54
1820,4721,4721,278,12
1821,27258,27258,2254,85
1822,11748,11748,2870,17
1823,633,633,182,14
1824,1765,1765,1268,0
1825,14851,14851,1279,499
1826,15,15,212,0
1827,3260,3260,444,21
1828,352,352,56,1
1829,915,915,162,14
1830,1187,1187,659,88
1831,59,59,17,1
1832,4649,4649,1913,53
1833,1222,1222,963,128
1834,4349,4349,1611,224
1835,917,917,308,4
1836,1,1,1,0
1837,7297,7297,2134,298
1838,35396,35396,4081,799
1839,1153,1153,340,17
1840,576,576,89,0
1841,4708,4708,706,7
1842,7427,7427,2489,340
1843,4948,4948,2049,74
1844,3905,3905,1251,3
1845,652,652,112,1
1846,1395,1395,437,70
1847,82,82,32807,280
1848,1446,1446,763,23
1849,572,572,231,1
1850,2106,2106,702,37
1851,659,659,230,5
1852,895,895,147,14
1853,24395,24395,8471,32
1854,1865,1865,338,0
1855,3282,3282,1151,3
1856,39,39,8,1
1857,29929,29929,2156,65
1858,660,660,1330,22
1859,16744,16744,4416,823
1860,3469,3469,2224,83
1861,1086,1086,312,35
1862,6206,6206,2420,388
1863,2227,2227,596,16
1864,478,478,141,13
1865,106,106,8,0
1866,1420,1420,186,5
1867,995,995,136,77
1868,3471,3471,449,7
1869,4681,4681,350,495
1870,8133,8133,967,34
1871,5351,5351,887,15
1872,4001,4001,917,39
1873,1695,1695,338,68
1874,4556,4556,1150,24
1875,552,552,187,25
1876,3486,3486,900,93
1877,1969,1969,281,42
1878,1423,1423,364,78
1879,1182,1182,295,27
1880,514,514,79,15
1881,2250,2250,214,91
1882,1403,1403,335,259
1883,3164,3164,701,70
1884,5187,5187,835,394
1885,6,6,1,0
1886,44123,44123,6673,5567
1887,10936,10936,1971,54
1888,12787,12787,1742,14
1889,1240,1240,91,2
1890,460,460,48,3
1891,7891,7891,994,32
1892,311,311,292,12
1893,7887,7887,1019,81
1894,7199,7199,3668,10
1895,196,196,52,2
1896,19141,19141,1764,50
1897,707,707,265,5
1898,3730,3730,2761,21
1899,11957,11957,3034,2062
1900,28,28,10,0
1901,1438,1438,187,58
1902,9291,9291,2196,380
1903,4719,4719,852,4
1904,3993,3993,514,28
1905,686,686,185,8
1906,4008,4008,443,48
1907,5583,5583,589,33
1908,45,45,15,2
1909,10301,10301,2207,363
1910,446,446,235,6
1911,2996,2996,433,179
1912,2645,2645,774,34
1913,1200,1200,105,30
1914,582,582,257,42
1915,1,1,5,0
1916,5158,5158,888,30
1917,798,798,155,16
1918,431,431,52,8
1919,4681,4681,579,35
1920,5016,5016,3248,641
1921,5404,5404,1437,2
1922,4065,4065,515,9
1923,12819,12819,4377,4
1924,5795,5795,217,67
1925,3137,3137,1290,677
1926,11691,11691,1181,316
1927,5480,5480,779,35
1928,2581,2581,552,0
1929,3453,3453,2363,96
1930,4118,4118,381,0
1931,140256,140256,68672,383
1932,1010,1010,379,62
1933,1025,1025,1577,2
1934,1113,1113,236,12
1935,98032,98032,31925,35
1936,4550,4550,378,0
1937,3047,3047,1082,17
1938,10602,10602,1502,24
1939,886,886,588,19
1940,373,373,222,7
1941,1346,1346,292,55
1942,701,701,126,33
1943,1186,1186,273,44
1944,2683,2683,1165,94
1945,645,645,279,5
1946,431,431,298,103
1947,574,574,150,265
1948,8944,8944,906,4
1949,220,220,34,0
1950,3325,3325,1834,5
1951,1561,1561,386,19
1952,4032,4032,646,40
1953,3711,3711,1344,5
1954,1339,1339,306,25
1955,159,159,100,8
1956,491,491,407,112
1957,543,543,145,10
1958,131,131,27,4
1959,1117,1117,215,6
1960,325,325,108,13
1961,5441,5441,1118,872
1962,3096,3096,2766,163
1963,0,0,1665,0
1964,3496,3496,948,0
1965,1805,1805,450,104
1966,325,325,92,17
1967,6896,6896,1140,68
1968,607,607,160,15
1969,6990,6990,1672,32
1970,228,228,24,0
1971,2608,2608,425,78
1972,1,1,1,0
1973,1,1,1,0
1974,579,579,241,0
1975,91721,91721,15714,148
1976,3868,3868,271,43
1977,1315,1315,204,116
1978,1829,1829,1066,98
1979,6220,6220,2011,683
1980,1123,1123,255,4
1981,2342,2342,183,87
1982,4948,4948,441,398
1983,24002,24002,4309,0
1984,147268,147268,28468,540
1985,25588,25588,6023,479
1986,193,193,58,24
1987,4730,4730,762,88
1988,527,527,129,16
1989,33863,33863,4820,10
1990,576,576,162,7
1991,4546,4546,932,12
1992,13658,13658,2565,64
1993,8844,8844,342,14
1994,7791,7791,843,87
1995,6424,6424,12560,508
1996,683,683,129,95
1997,1011,1011,137,15
1998,180,180,56,42
1999,4211,4211,285,0
2000,1883,1883,828,111
2001,941,941,264,167
2002,890,890,254,30
2003,365,365,88,0
2004,1629,1629,131,20
2005,1108,1108,120,0
2006,3887,3887,1435,37
2007,11,11,2,0
2008,5340,5340,826,197
2009,8895,8895,1691,17
2010,4529,4529,2313,89
2011,229,229,42,5
2012,1218,1218,122,5
2013,1070,1070,265,37
2014,149,149,215,17
2015,510,510,212,97
2016,7,7,16,0
2017,1161,1161,395,1
2018,5789,5789,1128,13
2019,19547,19547,1400,14
2020,717,717,143,4
2021,4985,4985,1804,317
2022,240,240,164,4
2023,309,309,93,0
2024,1306,1306,164,14
2025,6805,6805,730,72
2026,2025,2025,603,57
2027,2205,2205,150,20
2028,328,328,133,28
2029,887,887,282,59
2030,25747,25747,9376,362
2031,3442,3442,972,35
2032,4007,4007,719,63
2033,24195,24195,4458,79
2034,1859,1859,2753,9
2035,7573,7573,1885,578
2036,2947,2947,366,9
2037,2915,2915,265,49
2038,102,102,10,1
2039,7284,7284,603,118
2040,8141,8141,1302,485
2041,6496,6496,1063,45
2042,824,824,195,58
2043,1958,1958,293,92
2044,593,593,165,6
2045,2786,2786,437,45
2046,85,85,30,0
2047,1628,1628,6696,8
2048,1649,1649,271,50
2049,1385,1385,232,131
2050,3869,3869,967,264
2051,263,263,45,7
2052,3022,3022,375,80
2053,5090,5090,420,60
2054,10161,10161,823,314
2055,16487,16487,2918,877
2056,30593,30593,4317,1010
2057,105,105,60,14
2058,865,865,440,60
2059,87,87,386,7
2060,5173,5173,337,1
2061,21428,21428,4213,328
2062,4828,4828,3408,92
2063,634,634,956,25
2064,1390,1390,388,54
2065,1950,1950,263,257
2066,4977,4977,687,136
2067,12374,12374,3696,580
2068,10774,10774,5182,35
2069,3062,3062,1414,118
2070,1482,1482,65,1
2071,2642,2642,909,251
2072,6968,6968,1583,15
2073,520,520,266,191
2074,5159,5159,2639,109
2075,18988,18988,5255,7
2076,15317,15317,6193,61
